Cod Município;Território
5001508;Demais Municípios do Mato Grosso do Sul
5001904;Demais Municípios do Mato Grosso do Sul
5002001;Demais Municípios do Mato Grosso do Sul
5002100;Demais Municípios do Mato Grosso do Sul
5002159;Demais Municípios do Mato Grosso do Sul
5002209;Demais Municípios do Mato Grosso do Sul
5002308;Demais Municípios do Mato Grosso do Sul
5002407;Demais Municípios do Mato Grosso do Sul
5002605;Demais Municípios do Mato Grosso do Sul
5002704;Demais Municípios do Mato Grosso do Sul
5002803;Demais Municípios do Mato Grosso do Sul
5002902;Demais Municípios do Mato Grosso do Sul
5002951;Demais Municípios do Mato Grosso do Sul
5003108;Demais Municípios do Mato Grosso do Sul
5003157;Demais Municípios do Mato Grosso do Sul
5003207;Demais Municípios do Mato Grosso do Sul
5003256;Demais Municípios do Mato Grosso do Sul
5003306;Demais Municípios do Mato Grosso do Sul
5003454;Demais Municípios do Mato Grosso do Sul
5003488;Demais Municípios do Mato Grosso do Sul
5003504;Demais Municípios do Mato Grosso do Sul
5003702;Demais Municípios do Mato Grosso do Sul
5003751;Demais Municípios do Mato Grosso do Sul
5003801;Demais Municípios do Mato Grosso do Sul
5003900;Demais Municípios do Mato Grosso do Sul
5004007;Demais Municípios do Mato Grosso do Sul
5004106;Demais Municípios do Mato Grosso do Sul
5004304;Demais Municípios do Mato Grosso do Sul
5004403;Demais Municípios do Mato Grosso do Sul
5004502;Demais Municípios do Mato Grosso do Sul
5004601;Demais Municípios do Mato Grosso do Sul
5004700;Demais Municípios do Mato Grosso do Sul
5004809;Demais Municípios do Mato Grosso do Sul
5004908;Demais Municípios do Mato Grosso do Sul
5005004;Demais Municípios do Mato Grosso do Sul
5005103;Demais Municípios do Mato Grosso do Sul
5005152;Demais Municípios do Mato Grosso do Sul
5005202;Demais Municípios do Mato Grosso do Sul
5005251;Demais Municípios do Mato Grosso do Sul
5005400;Demais Municípios do Mato Grosso do Sul
5005608;Demais Municípios do Mato Grosso do Sul
5005681;Demais Municípios do Mato Grosso do Sul
5005707;Demais Municípios do Mato Grosso do Sul
5005806;Demais Municípios do Mato Grosso do Sul
5006002;Demais Municípios do Mato Grosso do Sul
5006200;Demais Municípios do Mato Grosso do Sul
5006259;Demais Municípios do Mato Grosso do Sul
5006275;Demais Municípios do Mato Grosso do Sul
5006309;Demais Municípios do Mato Grosso do Sul
5006358;Demais Municípios do Mato Grosso do Sul
5006408;Demais Municípios do Mato Grosso do Sul
5006606;Demais Municípios do Mato Grosso do Sul
5006903;Demais Municípios do Mato Grosso do Sul
5007109;Demais Municípios do Mato Grosso do Sul
5007208;Demais Municípios do Mato Grosso do Sul
5007307;Demais Municípios do Mato Grosso do Sul
5007406;Demais Municípios do Mato Grosso do Sul
5007505;Demais Municípios do Mato Grosso do Sul
5007554;Demais Municípios do Mato Grosso do Sul
5007695;Demais Municípios do Mato Grosso do Sul
5007703;Demais Municípios do Mato Grosso do Sul
5007802;Demais Municípios do Mato Grosso do Sul
5007901;Demais Municípios do Mato Grosso do Sul
5007935;Demais Municípios do Mato Grosso do Sul
5007950;Demais Municípios do Mato Grosso do Sul
5007976;Demais Municípios do Mato Grosso do Sul
5008008;Demais Municípios do Mato Grosso do Sul
5008305;Demais Municípios do Mato Grosso do Sul
5008404;Demais Municípios do Mato Grosso do Sul
5100102;Demais Municípios do Mato Grosso
5100201;Demais Municípios do Mato Grosso
5100250;Demais Municípios do Mato Grosso
5100300;Demais Municípios do Mato Grosso
5100359;Demais Municípios do Mato Grosso
5100409;Demais Municípios do Mato Grosso
5100508;Demais Municípios do Mato Grosso
5100607;Demais Municípios do Mato Grosso
5100805;Demais Municípios do Mato Grosso
5101001;Demais Municípios do Mato Grosso
5101209;Demais Municípios do Mato Grosso
5101258;Demais Municípios do Mato Grosso
5101308;Demais Municípios do Mato Grosso
5101407;Demais Municípios do Mato Grosso
5101605;Demais Municípios do Mato Grosso
5101704;Demais Municípios do Mato Grosso
5101803;Demais Municípios do Mato Grosso
5101852;Demais Municípios do Mato Grosso
5101902;Demais Municípios do Mato Grosso
5102504;Demais Municípios do Mato Grosso
5102603;Demais Municípios do Mato Grosso
5102637;Demais Municípios do Mato Grosso
5102678;Demais Municípios do Mato Grosso
5102686;Demais Municípios do Mato Grosso
5102694;Demais Municípios do Mato Grosso
5102702;Demais Municípios do Mato Grosso
5102793;Demais Municípios do Mato Grosso
5102850;Demais Municípios do Mato Grosso
5103007;Demais Municípios do Mato Grosso
5103056;Demais Municípios do Mato Grosso
5103106;Demais Municípios do Mato Grosso
5103205;Demais Municípios do Mato Grosso
5103254;Demais Municípios do Mato Grosso
5103304;Demais Municípios do Mato Grosso
5103353;Demais Municípios do Mato Grosso
5103361;Demais Municípios do Mato Grosso
5103379;Demais Municípios do Mato Grosso
5103403;Demais Municípios do Mato Grosso
5103437;Demais Municípios do Mato Grosso
5103452;Demais Municípios do Mato Grosso
5103502;Demais Municípios do Mato Grosso
5103601;Demais Municípios do Mato Grosso
5103700;Demais Municípios do Mato Grosso
5103809;Demais Municípios do Mato Grosso
5103858;Demais Municípios do Mato Grosso
5103908;Demais Municípios do Mato Grosso
5103957;Demais Municípios do Mato Grosso
5104104;Demais Municípios do Mato Grosso
5104203;Demais Municípios do Mato Grosso
5104500;Demais Municípios do Mato Grosso
5104526;Demais Municípios do Mato Grosso
5104542;Demais Municípios do Mato Grosso
5104559;Demais Municípios do Mato Grosso
5104609;Demais Municípios do Mato Grosso
5104807;Demais Municípios do Mato Grosso
5104906;Demais Municípios do Mato Grosso
5105002;Demais Municípios do Mato Grosso
5105101;Demais Municípios do Mato Grosso
5105150;Demais Municípios do Mato Grosso
5105176;Demais Municípios do Mato Grosso
5105200;Demais Municípios do Mato Grosso
5105234;Demais Municípios do Mato Grosso
5105259;Demais Municípios do Mato Grosso
5105309;Demais Municípios do Mato Grosso
5105507;Demais Municípios do Mato Grosso
5105580;Demais Municípios do Mato Grosso
5105606;Demais Municípios do Mato Grosso
5105622;Demais Municípios do Mato Grosso
5105903;Demais Municípios do Mato Grosso
5106000;Demais Municípios do Mato Grosso
5106109;Demais Municípios do Mato Grosso
5106158;Demais Municípios do Mato Grosso
5106174;Demais Municípios do Mato Grosso
5106182;Demais Municípios do Mato Grosso
5106190;Demais Municípios do Mato Grosso
5106208;Demais Municípios do Mato Grosso
5106216;Demais Municípios do Mato Grosso
5106224;Demais Municípios do Mato Grosso
5106232;Demais Municípios do Mato Grosso
5106240;Demais Municípios do Mato Grosso
5106257;Demais Municípios do Mato Grosso
5106265;Demais Municípios do Mato Grosso
5106273;Demais Municípios do Mato Grosso
5106281;Demais Municípios do Mato Grosso
5106299;Demais Municípios do Mato Grosso
5106307;Demais Municípios do Mato Grosso
5106315;Demais Municípios do Mato Grosso
5106372;Demais Municípios do Mato Grosso
5106422;Demais Municípios do Mato Grosso
5106455;Demais Municípios do Mato Grosso
5106505;Demais Municípios do Mato Grosso
5106653;Demais Municípios do Mato Grosso
5106703;Demais Municípios do Mato Grosso
5106752;Demais Municípios do Mato Grosso
5106778;Demais Municípios do Mato Grosso
5106802;Demais Municípios do Mato Grosso
5106828;Demais Municípios do Mato Grosso
5106851;Demais Municípios do Mato Grosso
5107008;Demais Municípios do Mato Grosso
5107040;Demais Municípios do Mato Grosso
5107065;Demais Municípios do Mato Grosso
5107107;Demais Municípios do Mato Grosso
5107156;Demais Municípios do Mato Grosso
5107180;Demais Municípios do Mato Grosso
5107198;Demais Municípios do Mato Grosso
5107206;Demais Municípios do Mato Grosso
5107248;Demais Municípios do Mato Grosso
5107263;Demais Municípios do Mato Grosso
5107297;Demais Municípios do Mato Grosso
5107305;Demais Municípios do Mato Grosso
5107354;Demais Municípios do Mato Grosso
5107404;Demais Municípios do Mato Grosso
5107578;Demais Municípios do Mato Grosso
5107602;Demais Municípios do Mato Grosso
5107701;Demais Municípios do Mato Grosso
5107743;Demais Municípios do Mato Grosso
5107750;Demais Municípios do Mato Grosso
5107768;Demais Municípios do Mato Grosso
5107776;Demais Municípios do Mato Grosso
5107792;Demais Municípios do Mato Grosso
5107800;Demais Municípios do Mato Grosso
5107859;Demais Municípios do Mato Grosso
5107875;Demais Municípios do Mato Grosso
5107883;Demais Municípios do Mato Grosso
5107909;Demais Municípios do Mato Grosso
5107925;Demais Municípios do Mato Grosso
5107941;Demais Municípios do Mato Grosso
5107958;Demais Municípios do Mato Grosso
5108006;Demais Municípios do Mato Grosso
5108055;Demais Municípios do Mato Grosso
5108105;Demais Municípios do Mato Grosso
5108204;Demais Municípios do Mato Grosso
5108303;Demais Municípios do Mato Grosso
5108352;Demais Municípios do Mato Grosso
5108402;Demais Municípios do Mato Grosso
5108501;Demais Municípios do Mato Grosso
5108600;Demais Municípios do Mato Grosso
5108808;Demais Municípios do Mato Grosso
5108857;Demais Municípios do Mato Grosso
5108907;Demais Municípios do Mato Grosso
5108956;Demais Municípios do Mato Grosso
5200050;Arranjo Populacional de Goiânia/GO
5200100;Demais Municípios de Goiás
5200134;Demais Municípios de Goiás
5200159;Demais Municípios de Goiás
5200175;Demais Municípios de Goiás
5200209;Demais Municípios de Goiás
5200258;Arranjo Populacional de Brasília/DF
5200308;Demais Municípios de Goiás
5200506;Demais Municípios de Goiás
5200555;Demais Municípios de Goiás
5200605;Demais Municípios de Goiás
5200803;Demais Municípios de Goiás
5200829;Demais Municípios de Goiás
5200852;Demais Municípios de Goiás
5200902;Demais Municípios de Goiás
5201108;Demais Municípios de Goiás
5201207;Demais Municípios de Goiás
5201306;Demais Municípios de Goiás
5201405;Arranjo Populacional de Goiânia/GO
5201454;Demais Municípios de Goiás
5201504;Demais Municípios de Goiás
5201603;Demais Municípios de Goiás
5201702;Demais Municípios de Goiás
5201801;Arranjo Populacional de Goiânia/GO
5202155;Demais Municípios de Goiás
5202353;Demais Municípios de Goiás
5202502;Demais Municípios de Goiás
5202601;Demais Municípios de Goiás
5202809;Demais Municípios de Goiás
5203104;Demais Municípios de Goiás
5203203;Demais Municípios de Goiás
5203302;Demais Municípios de Goiás
5203401;Demais Municípios de Goiás
5203500;Demais Municípios de Goiás
5203559;Arranjo Populacional de Goiânia/GO
5203575;Demais Municípios de Goiás
5203609;Arranjo Populacional de Goiânia/GO
5203807;Demais Municípios de Goiás
5203906;Demais Municípios de Goiás
5203939;Demais Municípios de Goiás
5203962;Demais Municípios de Goiás
5204003;Demais Municípios de Goiás
5204102;Demais Municípios de Goiás
5204201;Demais Municípios de Goiás
5204250;Demais Municípios de Goiás
5204300;Demais Municípios de Goiás
5204409;Demais Municípios de Goiás
5204508;Demais Municípios de Goiás
5204557;Arranjo Populacional de Goiânia/GO
5204607;Demais Municípios de Goiás
5204656;Demais Municípios de Goiás
5204706;Demais Municípios de Goiás
5204805;Demais Municípios de Goiás
5204854;Demais Municípios de Goiás
5204904;Demais Municípios de Goiás
5204953;Demais Municípios de Goiás
5205000;Demais Municípios de Goiás
5205059;Demais Municípios de Goiás
5205109;Demais Municípios de Goiás
5205208;Demais Municípios de Goiás
5205307;Demais Municípios de Goiás
5205406;Demais Municípios de Goiás
5205455;Demais Municípios de Goiás
5205471;Demais Municípios de Goiás
5205497;Arranjo Populacional de Brasília/DF
5205513;Demais Municípios de Goiás
5205521;Demais Municípios de Goiás
5205703;Demais Municípios de Goiás
5205802;Demais Municípios de Goiás
5205901;Demais Municípios de Goiás
5206206;Demais Municípios de Goiás
5206305;Demais Municípios de Goiás
5206404;Demais Municípios de Goiás
5206503;Demais Municípios de Goiás
5206602;Demais Municípios de Goiás
5206701;Demais Municípios de Goiás
5206800;Demais Municípios de Goiás
5206909;Demais Municípios de Goiás
5207105;Demais Municípios de Goiás
5207253;Demais Municípios de Goiás
5207352;Demais Municípios de Goiás
5207402;Demais Municípios de Goiás
5207501;Demais Municípios de Goiás
5207535;Demais Municípios de Goiás
5207600;Demais Municípios de Goiás
5207808;Demais Municípios de Goiás
5207907;Demais Municípios de Goiás
5208004;Demais Municípios de Goiás
5208103;Demais Municípios de Goiás
5208152;Demais Municípios de Goiás
5208301;Demais Municípios de Goiás
5208400;Demais Municípios de Goiás
5208509;Demais Municípios de Goiás
5208608;Demais Municípios de Goiás
5208707;Arranjo Populacional de Goiânia/GO
5208806;Arranjo Populacional de Goiânia/GO
5208905;Demais Municípios de Goiás
5209101;Demais Municípios de Goiás
5209150;Demais Municípios de Goiás
5209200;Arranjo Populacional de Goiânia/GO
5209291;Demais Municípios de Goiás
5209408;Demais Municípios de Goiás
5209457;Demais Municípios de Goiás
5209606;Demais Municípios de Goiás
5209705;Arranjo Populacional de Goiânia/GO
5209804;Demais Municípios de Goiás
5209903;Demais Municípios de Goiás
5209937;Demais Municípios de Goiás
5209952;Demais Municípios de Goiás
5210000;Demais Municípios de Goiás
5210109;Demais Municípios de Goiás
5210158;Demais Municípios de Goiás
5210208;Demais Municípios de Goiás
5210307;Demais Municípios de Goiás
5210406;Demais Municípios de Goiás
5210562;Demais Municípios de Goiás
5210604;Demais Municípios de Goiás
5210802;Demais Municípios de Goiás
5210901;Demais Municípios de Goiás
5211008;Demais Municípios de Goiás
5211206;Demais Municípios de Goiás
5211305;Demais Municípios de Goiás
5211404;Demais Municípios de Goiás
5211503;Demais Municípios de Goiás
5211602;Demais Municípios de Goiás
5211701;Demais Municípios de Goiás
5211800;Demais Municípios de Goiás
5211909;Demais Municípios de Goiás
5212006;Demais Municípios de Goiás
5212055;Demais Municípios de Goiás
5212105;Demais Municípios de Goiás
5212204;Demais Municípios de Goiás
5212253;Demais Municípios de Goiás
5212303;Demais Municípios de Goiás
5212501;Arranjo Populacional de Brasília/DF
5212600;Demais Municípios de Goiás
5212709;Demais Municípios de Goiás
5212808;Demais Municípios de Goiás
5212907;Demais Municípios de Goiás
5212956;Demais Municípios de Goiás
5213004;Demais Municípios de Goiás
5213053;Demais Municípios de Goiás
5213087;Demais Municípios de Goiás
5213103;Demais Municípios de Goiás
5213400;Demais Municípios de Goiás
5213509;Demais Municípios de Goiás
5213707;Demais Municípios de Goiás
5213756;Demais Municípios de Goiás
5213772;Demais Municípios de Goiás
5213806;Demais Municípios de Goiás
5213855;Demais Municípios de Goiás
5213905;Demais Municípios de Goiás
5214002;Demais Municípios de Goiás
5214051;Demais Municípios de Goiás
5214101;Demais Municípios de Goiás
5214408;Demais Municípios de Goiás
5214507;Arranjo Populacional de Goiânia/GO
5214606;Demais Municípios de Goiás
5214705;Demais Municípios de Goiás
5214804;Demais Municípios de Goiás
5214838;Demais Municípios de Goiás
5214861;Demais Municípios de Goiás
5214879;Demais Municípios de Goiás
5214903;Demais Municípios de Goiás
5215009;Arranjo Populacional de Goiânia/GO
5215207;Demais Municípios de Goiás
5215231;Arranjo Populacional de Brasília/DF
